"Notes","Year","Year Code","State","State Code",Cases,Percent of Total,Rate per 100,000,Population
,"2020","2020","Florida","12",412,0.10%,1.90,21733312
,"2020","2020","Georgia","13",220,0.05%,2.05,10710017
,"2020","2020","Hawaii","15",92,0.02%,6.54,1407006
,"2020","2020","Idaho","16",8,0.00%,0.44,1826913
,"2020","2020","Illinois","17",216,0.05%,1.72,12587530
,"2020","2020","Indiana","18",92,0.02%,1.36,6754953
,"2020","2020","Iowa","19",39,0.01%,1.23,3163561
,"2020","2020","Kansas","20",37,0.01%,1.27,2913805
,"2020","2020","Kentucky","21",66,0.02%,1.47,4477251
,"2020","2020","Louisiana","22",99,0.02%,2.13,4645318
,"2020","2020","Maine","23",17,0.00%,1.26,1350141
,"2020","2020","Maryland","24",149,0.04%,2.46,6055802
,"2020","2020","Massachusetts","25",142,0.03%,2.06,6893574
,"2020","2020","Michigan","26",101,0.02%,1.01,9966555
,"2020","2020","Minnesota","27",117,0.03%,2.07,5657342
,"2020","2020","Mississippi","28",43,0.01%,1.45,2966786
,"2020","2020","Missouri","29",79,0.02%,1.28,6151548
,"2020","2020","Montana","30",4,0.00%,0.37,1080577
,"2020","2020","Nebraska","31",33,0.01%,1.70,1937552
,"2020","2020","Nevada","32",57,0.01%,1.82,3138259
,"2020","2020","New Hampshire","33",12,0.00%,0.88,1366275
,"2020","2020","New Jersey","34",245,0.06%,2.76,8882371
,"2020","2020","New Mexico","35",29,0.01%,1.38,2106319
,"2020","2020","New York","36",605,0.14%,3.13,19336776
,"2020","2020","North Carolina","37",159,0.04%,1.50,10600823
,"2020","2020","North Dakota","38",10,0.00%,1.31,765309
,"2020","2020","Ohio","39",132,0.03%,1.13,11693217
,"2020","2020","Oklahoma","40",67,0.02%,1.68,3980783
,"2020","2020","Oregon","41",67,0.02%,1.58,4241507
,"2020","2020","Pennsylvania","42",157,0.04%,1.23,12783254
,"2020","2020","Rhode Island","44",7,0.00%,0.66,1057125
,"2020","2020","South Carolina","45",67,0.02%,1.28,5218040
,"2020","2020","South Dakota","46",16,0.00%,1.79,892717
,"2020","2020","Tennessee","47",113,0.03%,1.64,6886834
,"2020","2020","Texas","48",879,0.21%,2.99,29360759
,"2020","2020","Utah","49",29,0.01%,0.89,3249879
,"2020","2020","Vermont","50",3,0.00%,0.48,623347
,"2020","2020","Virginia","51",169,0.04%,1.97,8590563
,"2020","2020","Washington","53",163,0.04%,2.12,7693612
,"2020","2020","West Virginia","54",13,0.00%,0.73,1784787
,"2020","2020","Wisconsin","55",35,0.01%,0.60,5832655
,"2020","2020","Wyoming","56",0,0.00%,0.00,582328
"Total","2020","2020",,,7170,1.71%,2.18,329484123
,"2019","2019","Alabama","01",87,0.02%,1.77,4907965
,"2019","2019","Alaska","02",58,0.01%,7.91,733603
,"2019","2019","Arizona","04",183,0.04%,2.51,7291843
,"2019","2019","Arkansas","05",64,0.02%,2.12,3020985
,"2019","2019","California","06",2110,0.50%,5.35,39437610
,"2019","2019","Colorado","08",66,0.02%,1.15,5758486
,"2019","2019","Connecticut","09",67,0.02%,1.88,3566022
,"2019","2019","Delaware","10",19,0.00%,1.95,976668
,"2019","2019","District of Columbia","11",24,0.01%,3.39,708253
,"2019","2019","Florida","12",558,0.13%,2.60,21492056
,"2019","2019","Georgia","13",302,0.07%,2.84,10628020
,"2019","2019","Hawaii","15",99,0.02%,6.99,1415615
,"2019","2019","Idaho","16",7,0.00%,0.39,1789060
,"2019","2019","Illinois","17",326,0.08%,2.57,12667017
,"2019","2019","Indiana","18",108,0.03%,1.60,6731010
,"2019","2019","Iowa","19",52,0.01%,1.65,3159596
,"2019","2019","Kansas","20",37,0.01%,1.27,2912635
,"2019","2019","Kentucky","21",65,0.02%,1.45,4472345
,"2019","2019","Louisiana","22",88,0.02%,1.89,4658285
,"2019","2019","Maine","23",18,0.00%,1.34,1345770
,"2019","2019","Maryland","24",209,0.05%,3.45,6054954
,"2019","2019","Massachusetts","25",178,0.04%,2.58,6894883
,"2019","2019","Michigan","26",131,0.03%,1.31,9984795
,"2019","2019","Minnesota","27",148,0.04%,2.62,5640053
,"2019","2019","Mississippi","28",57,0.01%,1.91,2978227
,"2019","2019","Missouri","29",69,0.02%,1.12,6140475
,"2019","2019","Montana","30",2,0.00%,0.19,1070123
,"2019","2019","Nebraska","31",17,0.00%,0.88,1932571
,"2019","2019","Nevada","32",53,0.01%,1.71,3090771
,"2019","2019","New Hampshire","33",6,0.00%,0.44,1360783
,"2019","2019","New Jersey","34",309,0.07%,3.48,8891258
,"2019","2019","New Mexico","35",41,0.01%,1.95,2099634
,"2019","2019","New York","36",746,0.18%,3.83,19463131
,"2019","2019","North Carolina","37",185,0.04%,1.76,10501384
,"2019","2019","North Dakota","38",18,0.00%,2.36,763724
,"2019","2019","Ohio","39",150,0.04%,1.28,11696507
,"2019","2019","Oklahoma","40",73,0.02%,1.84,3960676
,"2019","2019","Oregon","41",70,0.02%,1.66,4216116
,"2019","2019","Pennsylvania","42",198,0.05%,1.55,12798883
,"2019","2019","Rhode Island","44",14,0.00%,1.32,1058158
,"2019","2019","South Carolina","45",80,0.02%,1.55,5157702
,"2019","2019","South Dakota","46",16,0.00%,1.80,887127
,"2019","2019","Tennessee","47",129,0.03%,1.89,6830325
,"2019","2019","Texas","48",1154,0.27%,3.98,28986794
,"2019","2019","Utah","49",27,0.01%,0.84,3203383
,"2019","2019","Vermont","50",4,0.00%,0.64,624046
,"2019","2019","Virginia","51",191,0.05%,2.23,8556642
,"2019","2019","Washington","53",221,0.05%,2.90,7614024
,"2019","2019","West Virginia","54",9,0.00%,0.50,1795263
,"2019","2019","Wisconsin","55",51,0.01%,0.88,5824581
,"2019","2019","Wyoming","56",1,0.00%,0.17,580116
"Total","2019","2019",,,8895,2.12%,2.71,328329953
,"2018","2018","Alabama","01",90,0.02%,1.84,4891628
,"2018","2018","Alaska","02",63,0.02%,8.55,736624
,"2018","2018","Arizona","04",178,0.04%,2.48,7164228
,"2018","2018","Arkansas","05",76,0.02%,2.52,3012161
,"2018","2018","California","06",2096,0.50%,5.31,39437463
